url	md5	Data collection	Data type	Analysis group	Sample	Population	Data reuse policy
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239330/NA12828.final.cram	169da9d5e69a894a03a18724f9507ceb	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12828	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239332/NA12873.final.cram	c9a8a6bde1abbcf9ccb034e4901bca4c	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12873	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239459/NA06989.final.cram	cec0bc0d7221741c68d39e1e6f5de531	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA06989	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239464/NA12058.final.cram	165911923f042a68a90f509d583b7db6	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12058	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239471/NA12340.final.cram	356f8a821550725fced51802af8c77de	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12340	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239476/NA12383.final.cram	b01dcd61fbaf6a7affaaeb466a406dcb	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12383	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239478/NA12400.final.cram	c09b439ab04568b8bf67656f055d1b86	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12400	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239460/NA11843.final.cram	41d6cd4c85461bfa61c1246d8f591cec	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA11843	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239465/NA12272.final.cram	4ac0db845b47f300076216ea1f7f0ba0	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12272	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239467/NA12275.final.cram	e0ba951d857c5cd4611c4ef6ac00081f	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12275	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239472/NA12341.final.cram	788771fd3a66cc9a1e77f46fc7df5e6a	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12341	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239479/NA12413.final.cram	4c1df952456928524644ddff5570a549	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12413	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243162/NA12830.final.cram	9619e289149fb22e5d25d3613857ed44	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12830	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3243163/NA12546.final.cram	b0e387874dcbbf158129617cbeb64e73	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12546	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989264/NA06993.final.cram	29d7c0c934d500391e165b8520092d5f	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA06993	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989269/NA07022.final.cram	aff77d49b94acec62f1ccb9ff75ad589	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA07022	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989276/NA07346.final.cram	5fb0db65f19f0c3303d4d988d9c8bbd8	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA07346	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989281/NA10831.final.cram	673cd475df472e12d86ab81e2237605f	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10831	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989285/NA10838.final.cram	6a6e8341189a22a228bd70fa79a0b9d0	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10838	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989290/NA10845.final.cram	885da9f67546113830854224f658e5ec	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10845	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989292/NA10852.final.cram	c06b86b611309147555a3b535fa1a17c	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10852	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989297/NA10859.final.cram	86763b05fe8fb5c84f6790926327bf6b	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10859	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989307/NA11993.final.cram	e2d16e078b9c115660a771e0671739f2	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA11993	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989314/NA12248.final.cram	cda3d594501fef3ecdf1513c00bb76fb	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12248	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989319/NA12336.final.cram	07238fcffc09ea2fe3d6de24d308801f	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12336	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989321/NA12344.final.cram	fddbb59aadee346abfd13c375f190148	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12344	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989324/NA12485.final.cram	7a59ae4ff9cb9d10c3d1519d7f5b8a52	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12485	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989329/NA12753.final.cram	d5ebd9c3fea89198da4ea279a7253ed2	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12753	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989332/NA12801.final.cram	a35a9e2832ea1ea94da79d0cd537511d	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12801	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989337/NA12864.final.cram	1064cc57b7a280539783c47e13f5f373	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12864	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989265/NA06995.final.cram	5784b609739d4fe3fdcfd1ceedf398a3	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA06995	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989270/NA07029.final.cram	cd8cfd83de5a2dadc6cc82d05738e152	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA07029	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989277/NA07348.final.cram	7f16aea500c43eee61d0d1f96c66b229	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA07348	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989286/NA10839.final.cram	e7df42dd7e25b46c3556c9208fab2072	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10839	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989291/NA10846.final.cram	f62ed6f6a8074ed998a500cedac00dec	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10846	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989293/NA10854.final.cram	0dbf78b6bc562fffe007f5da51d178af	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10854	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989298/NA10860.final.cram	62034b39368556fb5c9b190ce352e456	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10860	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989303/NA11839.final.cram	3314812a66cf7345d83a5fd4136bb1e9	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA11839	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989308/NA12056.final.cram	f24cafd4695a13a68264b832216648e9	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12056	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989315/NA12264.final.cram	3b6d30c1b245c4fd7a9c06fe090a4636	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12264	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989320/NA12343.final.cram	91b6ba207ab1b82a9feb1db90dcc521a	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12343	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989322/NA12376.final.cram	ea31cf6bfd5540320b64e266d67ed912	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12376	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989325/NA12707.final.cram	f951ab93dd859ee22896765764349f50	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12707	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989333/NA12802.final.cram	174d56c3c10e8a994303206063f06137	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12802	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989338/NA12865.final.cram	410c602b4a3eeebf537e7bb76e309ff2	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12865	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989340/NA12877.final.cram	af1eb45374d0d5dd47cf205682a1a185	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12877	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989317/NA12329.final.cram	e2dc62ff664ab3cc825303fc414ec6a0	1000 Genomes 30x on GRCh38,Human Genome Structural Variation Consortium, Phase 2	alignment	PCR-free high coverage	NA12329	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
